YEAR MO DY HR T2M T2MDEW T2MWET QV2M RH2M PRECTOTCORR PS WS2M WD2M WS10M WD10M
2021 2 25 3 16.37 16.42 16.39 13.67 100 0.01 85.58 0.64 350.88 1.5 351.03
2021 2 25 4 16.17 16.27 16.22 13.55 100 0.01 85.59 0.65 345.29 1.42 345.35
2021 2 25 5 15.98 16.13 16.05 13.43 100 0.01 85.63 0.65 355.18 1.44 355.34
2021 2 25 6 17.63 16.69 17.16 13.92 94.12 0.01 85.68 1.48 6.04 2.14 5.88
2021 2 25 7 19.74 17.17 18.45 14.34 85 0 85.71 2.11 0.42 2.8 0.48
2021 2 25 8 21.76 17.23 19.5 14.34 75.31 0.01 85.72 2.27 352.09 2.96 352.11
2021 2 25 9 23.28 17.3 20.29 14.47 69 0.05 85.7 2.42 341.16 3.13 341.07
2021 2 25 10 24.4 17.4 20.9 14.53 64.94 0.12 85.66 2.52 331.13 3.27 331.11
2021 2 25 11 25.05 17.44 21.25 14.59 62.56 0.19 85.6 2.48 323.85 3.2 323.75
2021 2 25 12 25.42 17.39 21.4 14.53 61 0.21 85.52 2.23 318.27 2.87 318.31
2021 2 25 13 25.71 17.3 21.51 14.47 59.62 0.21 85.44 1.96 314.52 2.5 314.49
2021 2 25 14 25.55 17.19 21.37 14.4 59.75 0.19 85.39 1.76 310.68 2.25 310.64
2021 2 25 15 25.1 17.1 21.1 14.34 61.06 0.19 85.37 1.56 305.44 2.01 305.67
2021 2 25 16 24.13 17.33 20.73 14.53 65.69 0.18 85.4 1.21 303.18 1.64 303.16
2021 2 25 17 22.83 18 20.42 15.14 74.19 0.17 85.45 0.84 300.87 1.32 300.67
2021 2 25 18 21.15 19.04 20.09 16.17 87.69 0.2 85.52 0.47 304.22 1.06 304.51
2021 2 25 19 20.51 19 19.76 16.11 90.94 0.25 85.56 0.46 304.51 0.98 302.93
2021 2 25 20 19.94 18.67 19.3 15.81 92.31 0.27 85.6 0.51 292.62 0.98 290.61
2021 2 25 21 19.45 18.39 18.92 15.5 93.5 0.31 85.62 0.64 260.19 1.11 261.47
2021 2 25 22 19.05 18.27 18.66 15.38 95.12 0.35 85.58 0.95 235.39 1.53 236.47
2021 2 25 23 18.77 18.15 18.47 15.26 96.06 0.37 85.55 1.15 208.83 1.82 209.53
2021 2 26 0 18.48 17.9 18.19 15.01 96.31 0.35 85.55 1.37 185.25 2.15 185.83
2021 2 26 1 18.07 17.44 17.76 14.59 95.94 0.36 85.52 1.66 175.68 2.58 176.36
2021 2 26 2 17.64 17 17.32 14.22 95.88 0.42 85.5 1.89 163.89 2.92 164.33
2021 2 26 3 17.4 16.72 17.05 13.92 95.62 0.51 85.51 2.31 145.61 3.56 146
2021 2 26 4 17.27 16.64 16.96 13.85 95.88 0.57 85.56 2.55 137.36 3.92 137.75
2021 2 26 5 17.19 16.65 16.92 13.85 96.44 0.45 85.61 2.5 139.05 3.84 139.29
2021 2 26 6 17.62 16.94 17.29 14.1 95.69 0.42 85.66 2.96 144.34 4.38 144.36
2021 2 26 7 18.37 17.37 17.87 14.53 93.75 0.62 85.7 3.48 140.28 5.04 140.22
2021 2 26 8 19.45 17.71 18.58 14.83 89.56 0.97 85.71 3.9 128.66 5.58 128.63
2021 2 26 9 21.48 17.9 19.69 15.01 80.06 1.53 85.69 3.91 119.94 5.45 119.91
2021 2 26 10 23.26 17.7 20.48 14.83 70.81 2.23 85.63 3.57 115.84 4.88 115.83
2021 2 26 11 24.19 17.57 20.88 14.71 66.5 2.97 85.55 3.26 116.01 4.42 116.02
2021 2 26 12 24.62 17.49 21.06 14.65 64.44 3.57 85.48 3.16 117.83 4.27 117.78
2021 2 26 13 24.72 17.42 21.07 14.59 63.81 3.81 85.43 3.1 119.28 4.21 119.32
2021 2 26 14 24.38 17.36 20.87 14.53 64.81 4.09 85.41 2.99 120.25 4.12 120.31
2021 2 26 15 23.7 17.48 20.59 14.65 68.12 4.42 85.42 2.76 124.86 3.92 124.93
2021 2 26 16 22.75 17.9 20.33 15.08 74.12 5.18 85.43 2.26 135 3.36 135.09
2021 2 26 17 21.13 18.12 19.62 15.26 82.88 5.88 85.46 1.98 146.12 3.16 146.07
2021 2 26 18 19.28 17.48 18.37 14.65 89.25 5.09 85.51 2.32 145.13 3.8 144.87
2021 2 26 19 18.47 16.95 17.71 14.16 90.75 3.16 85.59 3.45 134.27 5.29 134.28
2021 2 26 20 18.03 16.9 17.47 14.1 93 1.5 85.65 4.1 126.08 6.17 126.04
2021 2 26 21 17.81 17.06 17.44 14.22 95.25 0.6 85.66 3.97 121.47 5.96 121.44
2021 2 26 22 17.51 16.94 17.23 14.16 96.31 0.2 85.63 3.68 117.16 5.52 117.18
2021 2 26 23 17.2 16.59 16.9 13.79 96.06 0.06 85.56 3.84 109.36 5.75 109.37
2021 2 27 0 16.9 16.25 16.58 13.55 95.81 0.01 85.5 4.05 105.08 6.05 105.13
2021 2 27 1 16.65 16.01 16.33 13.31 95.75 0.01 85.45 3.9 105.46 5.82 105.49
2021 2 27 2 16.4 15.78 16.09 13.12 95.94 0.01 85.42 3.86 105.98 5.78 106.01
2021 2 27 3 16.15 15.57 15.86 12.94 96.25 0.02 85.44 3.47 107.54 5.22 107.59
2021 2 27 4 15.97 15.41 15.69 12.82 96.31 0.04 85.5 3.22 109.71 4.85 109.66
2021 2 27 5 15.92 15.33 15.62 12.76 96.12 0.07 85.55 3.38 111.7 5.08 111.67
2021 2 27 6 16.13 15.42 15.77 12.82 95.44 0.11 85.58 3.78 112.37 5.58 112.37
2021 2 27 7 17.01 15.75 16.38 13.06 92.06 0.07 85.62 4.33 107.42 6.31 107.45
2021 2 27 8 19.15 16.08 17.62 13.37 82.25 0.02 85.64 4.75 96.05 6.76 96.1
2021 2 27 9 21.33 15.24 18.29 12.63 68.12 0.01 85.66 5.04 79.82 7.14 79.86
2021 2 27 10 21.76 14.78 18.27 12.27 64.38 0.01 85.67 4.99 70.06 7.1 70.05
2021 2 27 11 21.47 14.7 18.08 12.21 65.25 0.01 85.64 4.93 69.13 7.03 69.11
2021 2 27 12 21.36 14.64 18 12.21 65.44 0.02 85.59 4.95 71.42 7.06 71.4
2021 2 27 13 21.56 14.67 18.12 12.21 64.81 0.03 85.52 4.97 74.96 7.06 74.93
2021 2 27 14 21.74 14.73 18.23 12.27 64.25 0.05 85.47 4.9 79.07 6.95 79.11
2021 2 27 15 21.31 14.73 18.02 12.27 66 0.09 85.46 4.58 82.26 6.56 82.2
2021 2 27 16 20.35 15.04 17.69 12.51 71.44 0.27 85.49 3.86 82.79 5.65 82.86
2021 2 27 17 19.01 15.77 17.39 13.12 81.38 0.44 85.54 2.77 80.59 4.24 80.68
2021 2 27 18 17.69 16.04 16.87 13.37 89.88 0.59 85.59 2.18 78.45 3.48 78.49
2021 2 27 19 17.27 16.19 16.73 13.49 93.19 0.74 85.64 2.32 78.54 3.62 78.42
2021 2 27 20 17.04 16.29 16.66 13.55 95.25 0.63 85.68 2.41 79.71 3.7 79.78
2021 2 27 21 16.93 16.34 16.64 13.55 96.19 0.46 85.71 2.64 85.25 4.03 85.22
2021 2 27 22 16.88 16.27 16.58 13.55 96.06 0.42 85.71 3.36 94.8 5.06 94.69
2021 2 27 23 16.39 15.74 16.07 13.06 95.81 0.83 85.68 4.04 101.83 6.03 101.89
2021 2 28 0 15.58 14.99 15.29 12.45 96.12 1.71 85.62 4.21 106.72 6.26 106.69
2021 2 28 1 15.07 14.5 14.78 12.08 96.25 2.54 85.56 4.34 110.1 6.47 110.14
2021 2 28 2 14.9 14.35 14.62 11.96 96.38 3.57 85.52 4.39 112.96 6.54 112.92
2021 2 28 3 14.87 14.31 14.58 11.9 96.31 4.59 85.53 4.28 114.04 6.38 114.06
2021 2 28 4 14.85 14.25 14.55 11.9 96.06 4.56 85.6 4.1 112.61 6.14 112.61
2021 2 28 5 14.87 14.19 14.53 11.84 95.5 3.81 85.67 4.13 113.03 6.18 113.07
2021 2 28 6 15.16 14.33 14.74 11.9 94.56 3.15 85.72 4.58 116.13 6.78 116.12
2021 2 28 7 16.02 14.73 15.37 12.21 91.88 2.53 85.74 5.41 118.38 7.9 118.39
2021 2 28 8 17.28 14.83 16.06 12.33 85.44 1.93 85.75 6.14 116.21 8.92 116.21
2021 2 28 9 18.71 14.95 16.83 12.39 78.69 1.66 85.74 6.27 112.41 9.05 112.38
2021 2 28 10 19.64 15.13 17.39 12.57 75.12 1.28 85.71 6.12 108.07 8.8 108.05
2021 2 28 11 19.98 15.22 17.6 12.63 74 0.78 85.67 5.84 104.65 8.42 104.68
2021 2 28 12 19.83 15.33 17.58 12.76 75.06 0.49 85.62 5.69 106.42 8.24 106.41
2021 2 28 13 19.64 15.37 17.51 12.76 76.19 0.38 85.55 5.82 111.33 8.46 111.4
2021 2 28 14 19.44 15.38 17.4 12.82 77.25 0.39 85.51 5.73 113.91 8.35 113.95
2021 2 28 15 18.72 15.5 17.11 12.88 81.44 0.36 85.52 4.88 116.32 7.17 116.31
2021 2 28 16 17.8 15.56 16.69 12.94 86.62 0.3 85.58 4.21 122.57 6.22 122.59
2021 2 28 17 16.9 15.37 16.14 12.76 90.62 0.3 85.64 4.16 128.9 6.17 128.83
2021 2 28 18 16.09 14.91 15.5 12.39 92.62 0.35 85.69 4.64 131.52 6.9 131.51
2021 2 28 19 15.4 14.29 14.84 11.9 92.94 0.41 85.74 5.32 131.37 7.88 131.34
2021 2 28 20 14.77 13.67 14.23 11.41 93 0.48 85.79 5.6 130.47 8.27 130.44
2021 2 28 21 14.43 13.4 13.91 11.23 93.38 0.56 85.82 5.67 130.19 8.38 130.2
2021 2 28 22 14.13 13.1 13.62 10.99 93.44 0.6 85.8 5.7 130.11 8.43 130.08
2021 2 28 23 13.89 12.9 13.4 10.86 93.62 0.51 85.76 5.84 130.12 8.64 130.12
2021 3 1 0 13.69 12.73 13.21 10.74 93.81 0.32 85.71 5.85 132.08 8.66 132.04
2021 3 1 1 13.58 12.64 13.12 10.68 93.88 0.18 85.67 5.9 135.43 8.73 135.47
2021 3 1 2 13.55 12.54 13.04 10.62 93.5 0.14 85.64 6.03 137.26 8.93 137.27
2021 3 1 3 13.44 12.41 12.93 10.5 93.31 0.15 85.65 6.17 136.28 9.15 136.31
2021 3 1 4 13.27 12.3 12.79 10.44 93.69 0.15 85.7 5.9 134.14 8.75 134.13
2021 3 1 5 13.16 12.25 12.7 10.38 94.06 0.17 85.75 5.53 131.68 8.21 131.68
2021 3 1 6 13.3 12.32 12.81 10.44 93.56 0.19 85.82 5.33 129.71 7.88 129.69
2021 3 1 7 13.85 12.38 13.12 10.5 90.75 0.17 85.89 5.61 129.18 8.2 129.16
2021 3 1 8 14.72 11.91 13.32 10.13 83.19 0.14 85.94 5.98 127.78 8.65 127.81
2021 3 1 9 16.01 11.01 13.51 9.52 72.06 0.11 85.95 5.79 124.5 8.28 124.54
2021 3 1 10 17.31 10.53 13.92 9.28 64.31 0.09 85.95 5.35 120.76 7.58 120.79
2021 3 1 11 18.48 10.66 14.58 9.34 60.25 0.09 85.9 4.91 116.08 6.9 116.04
2021 3 1 12 19.37 11.05 15.21 9.58 58.5 0.09 85.84 4.53 112.41 6.34 112.46
2021 3 1 13 19.87 11.48 15.67 9.89 58.31 0.11 85.77 4.21 112.37 5.88 112.34
2021 3 1 14 19.89 11.75 15.82 10.07 59.25 0.12 85.72 3.96 116.21 5.57 116.24
2021 3 1 15 19.41 11.87 15.64 10.13 61.56 0.13 85.71 3.78 121.82 5.39 121.85
2021 3 1 16 18.51 12.12 15.32 10.31 66.25 0.13 85.73 3.43 128.44 5.02 128.49
2021 3 1 17 17.03 13.04 15.03 10.93 77.25 0.11 85.77 2.48 136.91 3.84 136.98
2021 3 1 18 15.25 13.11 14.18 10.99 86.94 0.1 85.81 2.15 143.71 3.53 143.64
2021 3 1 19 14.66 13.13 13.9 10.99 90.38 0.1 85.86 2.8 144.31 4.37 144.32
2021 3 1 20 14.26 13.37 13.82 11.17 94.25 0.09 85.9 3.24 142.63 4.94 142.71
2021 3 1 21 14.09 13.47 13.78 11.23 95.88 0.08 85.92 3.51 141.78 5.29 141.78
2021 3 1 22 13.96 13.44 13.7 11.23 96.5 0.08 85.91 3.51 141.88 5.29 141.84
2021 3 1 23 13.8 13.29 13.54 11.11 96.56 0.07 85.87 3.71 142.86 5.58 142.91
2021 3 2 0 13.58 13.06 13.32 10.99 96.56 0.06 85.83 3.78 144.67 5.69 144.67
2021 3 2 1 13.49 12.99 13.24 10.93 96.62 0.05 85.8 3.65 146.07 5.5 146.06
2021 3 2 2 13.54 13.09 13.32 10.99 97 0.03 85.78 3.32 146.42 5.02 146.48
2021 3 2 3 13.57 13.18 13.37 11.05 97.31 0.02 85.78 3.14 146.59 4.78 146.6
2021 3 2 4 13.54 13.16 13.35 11.05 97.44 0.02 85.8 3.14 146.15 4.8 146.15
2021 3 2 5 13.37 13.01 13.19 10.93 97.5 0.02 85.84 3.15 146.23 4.81 146.34
2021 3 2 6 13.99 13.32 13.65 11.17 95.62 0.02 85.87 3.73 146.98 5.49 146.97
2021 3 2 7 15.53 13.68 14.61 11.41 88.56 0.01 85.91 4.51 146.72 6.47 146.77
2021 3 2 8 17.96 13.36 15.66 11.17 74.38 0 85.93 4.53 146.26 6.34 146.25
2021 3 2 9 20.34 12.79 16.56 10.74 61.75 0 85.92 4.26 145 5.86 145
2021 3 2 10 22.08 12.73 17.4 10.68 55.25 0 85.89 3.91 143.13 5.28 143.11
2021 3 2 11 23.3 12.92 18.11 10.86 52 0 85.84 3.54 141.08 4.73 141.03
2021 3 2 12 24.06 13.22 18.64 11.05 50.62 0 85.76 3.28 140.32 4.34 140.33
2021 3 2 13 24.4 13.44 18.93 11.23 50.31 0.01 85.68 3.16 141.43 4.19 141.51
2021 3 2 14 24.27 13.68 18.98 11.41 51.5 0.03 85.61 3.16 142.93 4.25 142.92
2021 3 2 15 23.62 13.98 18.8 11.66 54.62 0.04 85.58 3.2 143.55 4.4 143.52
2021 3 2 16 22.37 14.51 18.44 12.08 61 0.07 85.6 3.07 143.28 4.42 143.27
2021 3 2 17 20.12 15.69 17.9 13.06 75.62 0.06 85.65 2.33 144.98 3.65 144.85
2021 3 2 18 17.47 15.48 16.48 12.82 87.94 0.09 85.72 2.28 145.76 3.77 145.55
2021 3 2 19 16.55 15.32 15.94 12.7 92.38 0.08 85.8 2.85 145.18 4.45 145.08
2021 3 2 20 15.94 15.2 15.57 12.57 95.19 0.08 85.86 2.9 145.88 4.44 145.89
2021 3 2 21 15.47 14.92 15.19 12.39 96.44 0.06 85.9 2.81 147.59 4.3 147.55
2021 3 2 22 15.01 14.6 14.81 12.08 97.25 0.04 85.89 2.72 149.83 4.15 149.67
2021 3 2 23 14.7 14.31 14.51 11.9 97.38 0.04 85.85 2.65 153.21 4.04 153.19
2021 3 3 0 14.42 14.03 14.23 11.66 97.31 0.04 85.81 2.56 158.36 3.89 158.33
2021 3 3 1 14.13 13.74 13.94 11.47 97.31 0.04 85.76 2.51 164.45 3.81 164.54
2021 3 3 2 13.84 13.47 13.65 11.29 97.44 0.03 85.71 2.5 169.57 3.8 169.59
2021 3 3 3 13.69 13.32 13.51 11.17 97.5 0.03 85.69 2.62 169.53 3.97 169.57
2021 3 3 4 13.71 13.35 13.53 11.17 97.5 0.02 85.69 2.78 164.36 4.23 164.35
2021 3 3 5 13.89 13.54 13.72 11.29 97.56 0.02 85.72 2.86 159.04 4.36 158.9
2021 3 3 6 15.04 14.41 14.73 11.96 95.94 0.02 85.75 3.4 155.32 4.99 155.4
2021 3 3 7 17.28 15.75 16.51 13.06 90.56 0.02 85.79 4.08 150.49 5.81 150.5
2021 3 3 8 19.94 16.36 18.15 13.61 79.75 0.01 85.79 4.18 145.27 5.81 145.35
2021 3 3 9 22 16.69 19.34 13.85 71.75 0.01 85.77 3.66 142.03 4.94 142.06
2021 3 3 10 23.44 17.1 20.27 14.28 67.44 0.01 85.73 3.08 141.59 4.07 141.63
2021 3 3 11 24.12 17.19 20.65 14.34 65.19 0.02 85.68 2.72 142.7 3.56 142.75
2021 3 3 12 24.6 17.26 20.93 14.4 63.56 0.05 85.6 2.55 142.95 3.35 142.97
2021 3 3 13 24.28 17.15 20.72 14.34 64.38 0.08 85.54 2.48 143.2 3.29 143.21
2021 3 3 14 24.06 17.22 20.64 14.4 65.5 0.08 85.5 2.55 143.24 3.4 143.42
2021 3 3 15 23.33 17.06 20.19 14.28 67.81 0.06 85.5 2.56 143.93 3.52 144.02
2021 3 3 16 22.23 17.08 19.65 14.28 72.56 0.05 85.52 2.5 143.27 3.6 143.2
2021 3 3 17 20.68 17.51 19.09 14.65 81.94 0.03 85.55 1.85 140.32 2.92 140.21
2021 3 3 18 18.92 17.1 18.01 14.28 89.19 0.02 85.58 1.63 135.97 2.81 136.13
2021 3 3 19 18.21 16.63 17.42 13.85 90.44 0.02 85.63 1.95 132.57 3.18 132.61
2021 3 3 20 17.56 16.34 16.95 13.61 92.44 0.02 85.69 2.04 130.51 3.26 130.63
2021 3 3 21 17.04 16.13 16.58 13.37 94.25 0.02 85.73 2.12 131.56 3.36 131.7
2021 3 3 22 16.57 16.02 16.3 13.31 96.38 0.02 85.73 2.08 135.3 3.3 135.38
2021 3 3 23 16.29 15.94 16.11 13.24 97.62 0.02 85.68 1.96 140.02 3.12 139.97
2021 3 4 0 16.31 15.9 16.11 13.18 97.31 0.02 85.64 1.98 144.8 3.11 144.91
2021 3 4 1 16.23 15.84 16.03 13.18 97.44 0.02 85.6 1.85 148.12 2.92 148.22
2021 3 4 2 16.04 15.74 15.89 13.06 97.94 0.02 85.56 1.82 151.23 2.91 151.09
2021 3 4 3 15.75 15.59 15.67 12.94 98.88 0.03 85.54 1.76 151.27 2.86 151.4
2021 3 4 4 15.56 15.46 15.51 12.88 99.25 0.02 85.56 1.71 148.63 2.82 148.74
2021 3 4 5 15.4 15.36 15.37 12.76 99.62 0.02 85.6 1.57 143.7 2.65 143.64
2021 3 4 6 16.58 15.92 16.25 13.24 95.81 0.02 85.63 2.53 139.01 3.74 139.15
2021 3 4 7 18.29 16.55 17.41 13.79 89.44 0.01 85.65 3.18 135.4 4.46 135.43
2021 3 4 8 20.42 16.63 18.52 13.85 78.75 0.02 85.65 2.92 132.73 3.94 132.75
2021 3 4 9 22.42 16.44 19.43 13.67 68.75 0.06 85.63 2.29 130.71 2.96 130.72
2021 3 4 10 23.95 16.4 20.18 13.67 62.62 0.1 85.59 1.65 133.08 2.06 133
2021 3 4 11 24.97 16.43 20.7 13.67 59 0.12 85.54 1.17 137.98 1.43 137.87
2021 3 4 12 25.51 16.48 21 13.73 57.31 0.15 85.48 0.97 139.25 1.19 139.28
2021 3 4 13 25.57 16.43 21 13.73 56.94 0.17 85.42 0.9 137.46 1.1 137.59
2021 3 4 14 25.29 16.29 20.79 13.61 57.38 0.24 85.39 0.82 132.68 1 132.79
2021 3 4 15 24.62 16.01 20.32 13.37 58.69 0.32 85.37 0.73 117.39 0.9 117.23
2021 3 4 16 23.65 16.06 19.86 13.37 62.38 0.33 85.39 0.77 100.51 1 99.46
2021 3 4 17 22.08 16.85 19.47 14.1 72.12 0.39 85.42 0.72 98.75 1.11 97.28
2021 3 4 18 20.19 18.14 19.16 15.26 87.88 0.58 85.48 0.52 95.19 1.19 94.89
2021 3 4 19 19.38 17.91 18.65 15.01 91.06 0.92 85.54 0.61 87.8 1.31 87.95
2021 3 4 20 18.78 17.63 18.2 14.77 92.94 1.47 85.59 0.66 81.87 1.35 81.35
2021 3 4 21 18.3 17.36 17.83 14.53 94.12 2.21 85.61 0.68 79.34 1.33 79.15
2021 3 4 22 17.87 17.01 17.44 14.22 94.69 3.05 85.6 0.61 78.84 1.28 79.44
2021 3 4 23 17.46 16.61 17.03 13.85 94.62 3.77 85.56 0.53 86.63 1.21 86.31
2021 3 5 0 17.08 16.29 16.69 13.55 94.94 4.09 85.52 0.55 104.83 1.17 103.11
2021 3 5 1 16.69 16.08 16.39 13.37 96 4.08 85.5 0.61 125.11 1.32 123.69
2021 3 5 2 16.32 15.96 16.14 13.31 97.56 3.68 85.48 0.68 138.26 1.62 138.14
2021 3 5 3 16.19 15.94 16.07 13.31 98.31 2.93 85.48 0.79 145.52 1.79 145.83
2021 3 5 4 16.21 15.97 16.08 13.31 98.31 2.19 85.51 0.92 148.62 1.88 148.75
2021 3 5 5 16.14 15.9 16.02 13.24 98.25 1.73 85.55 1 148.8 1.95 148.8
2021 3 5 6 17.26 16.65 16.95 13.85 96.06 1.26 85.6 1.76 142.01 2.66 142.29
2021 3 5 7 18.62 17.1 17.86 14.28 90.75 0.83 85.66 1.91 125.51 2.61 125.5
2021 3 5 8 20.38 17.3 18.84 14.47 82.38 0.52 85.68 1.82 115.14 2.37 115.21
2021 3 5 9 22.28 17.36 19.82 14.53 73.56 0.28 85.68 1.84 120.38 2.34 120.5
2021 3 5 10 23.62 17.19 20.4 14.34 67.06 0.14 85.65 2.1 129.26 2.69 129.34
2021 3 5 11 24.45 16.8 20.62 13.98 62.31 0.07 85.62 2.44 136.3 3.16 136.4
2021 3 5 12 24.83 16.3 20.57 13.55 59 0.06 85.57 2.8 142.36 3.68 142.25
2021 3 5 13 24.79 15.83 20.3 13.18 57.44 0.06 85.52 3.04 144.63 4.05 144.65
2021 3 5 14 24.58 15.35 19.97 12.82 56.38 0.06 85.47 3.17 145.53 4.33 145.45
2021 3 5 15 23.97 15.03 19.5 12.51 57.31 0.06 85.46 3.2 144.95 4.5 144.9
2021 3 5 16 22.91 15.3 19.11 12.76 62.12 0.07 85.47 2.96 143.04 4.36 142.95
2021 3 5 17 20.69 16.39 18.55 13.67 76.31 0.05 85.52 2.06 139.61 3.34 139.46
2021 3 5 18 18.07 15.66 16.87 13 85.69 0.04 85.57 1.86 136.19 3.3 135.96
2021 3 5 19 17.19 15.16 16.17 12.57 87.75 0.02 85.63 2.15 133.82 3.62 133.86
2021 3 5 20 16.36 14.83 15.59 12.33 90.5 0 85.69 2.13 130.69 3.53 130.7
2021 3 5 21 15.57 14.51 15.05 12.08 93.38 0 85.73 1.9 126.11 3.19 126.22
2021 3 5 22 14.87 14.24 14.55 11.84 95.88 0 85.74 1.67 122.95 2.9 123
2021 3 5 23 14.25 14.01 14.12 11.66 98.31 0 85.71 1.55 123.69 2.77 123.73
2021 3 6 0 13.65 13.8 13.72 11.54 100 0.01 85.67 1.53 128.39 2.79 128.51
2021 3 6 1 13.36 13.63 13.5 11.41 100 0.01 85.64 1.64 134.23 2.89 134.01
2021 3 6 2 13.18 13.44 13.31 11.23 100 0.01 85.63 1.84 138.79 3.13 138.34
2021 3 6 3 12.96 13.19 13.07 11.05 100 0.01 85.64 2.08 141.24 3.41 140.77
2021 3 6 4 12.68 12.8 12.73 10.8 100 0.01 85.69 2.12 142.5 3.4 142
2021 3 6 5 12.34 12.38 12.36 10.5 100 0.01 85.75 2.07 142.22 3.28 142.15
2021 3 6 6 13.32 12.4 12.86 10.5 94 0.01 85.8 3.01 140.27 4.38 140.29
2021 3 6 7 15.77 13.15 14.46 11.05 84.31 0 85.86 3.6 135.44 5.04 135.44
2021 3 6 8 18.96 13.23 16.1 11.05 69.25 0 85.89 4.08 127.07 5.67 127.11
2021 3 6 9 21.31 12.98 17.15 10.86 58.94 0 85.89 3.92 120.96 5.35 120.95
2021 3 6 10 22.97 13.14 18.05 10.99 53.81 0 85.86 3.58 119.14 4.81 119.19
2021 3 6 11 24.11 13.49 18.8 11.29 51.38 0 85.8 3.26 120.87 4.32 120.79
2021 3 6 12 24.82 13.84 19.33 11.54 50.38 0 85.74 3.04 124.75 4.01 124.68
2021 3 6 13 25.12 14.06 19.58 11.72 50.25 0 85.67 2.91 129.45 3.85 129.48
2021 3 6 14 25 14.21 19.6 11.84 51.06 0 85.63 2.9 134.13 3.86 134.18
2021 3 6 15 24.38 14.37 19.37 11.96 53.5 0 85.61 2.96 136.92 4.06 136.95
2021 3 6 16 23.19 14.77 18.98 12.27 59 0 85.64 2.87 137.87 4.14 137.83
2021 3 6 17 20.84 16.12 18.48 13.37 74.25 0.01 85.71 2.08 137.74 3.32 137.48
2021 3 6 18 18.35 16.01 17.18 13.31 86.06 0.02 85.78 1.92 137.48 3.28 137.22
2021 3 6 19 17.37 15.84 16.61 13.12 90.56 0.03 85.84 2.17 138.06 3.58 137.92
2021 3 6 20 16.73 15.79 16.26 13.06 94 0.03 85.89 2.31 139.67 3.72 139.59
2021 3 6 21 16.18 15.73 15.95 13 97 0.04 85.93 2.25 141.78 3.62 141.75
2021 3 6 22 15.87 15.69 15.79 13 98.69 0.05 85.92 2.33 142.78 3.7 142.65
2021 3 6 23 15.81 15.62 15.72 12.94 98.56 0.08 85.88 2.44 142.95 3.79 143.04
2021 3 7 0 15.66 15.45 15.56 12.82 98.5 0.07 85.83 2.45 143.31 3.79 143.46
2021 3 7 1 15.55 15.31 15.43 12.7 98.38 0.05 85.78 2.44 143.97 3.8 143.96
2021 3 7 2 15.37 15.16 15.26 12.57 98.56 0 85.76 2.27 143.68 3.58 143.61
2021 3 7 3 15.1 14.98 15.04 12.45 99 0 85.76 1.98 141.09 3.19 141.06
2021 3 7 4 14.78 14.74 14.76 12.21 99.62 0 85.78 1.69 136.5 2.84 136.34
2021 3 7 5 14.48 14.51 14.49 12.02 100 0 85.83 1.56 130.73 2.69 130.76
2021 3 7 6 15.79 15.17 15.48 12.57 95.94 0 85.87 2.58 124.12 3.82 124.08
2021 3 7 7 17.58 15.85 16.72 13.12 89.38 0 85.9 3.41 116.1 4.8 116.06
2021 3 7 8 19.8 16.01 17.91 13.24 78.62 0 85.91 3.51 111.42 4.78 111.49
2021 3 7 9 21.98 15.94 18.96 13.18 68.5 0 85.89 3.26 110.22 4.33 110.27
2021 3 7 10 23.57 15.9 19.73 13.18 62 0 85.85 3.05 113.74 4.01 113.81
2021 3 7 11 24.65 15.78 20.21 13.06 57.69 0 85.79 2.97 118.92 3.89 118.99
2021 3 7 12 25.26 15.55 20.4 12.88 54.81 0 85.73 2.99 123.81 3.92 123.79
2021 3 7 13 25.42 15.23 20.33 12.63 53.12 0 85.66 3.03 127.67 4 127.7
2021 3 7 14 25.19 14.85 20.02 12.33 52.62 0 85.61 3.05 130.22 4.09 130.27
2021 3 7 15 24.55 14.51 19.53 12.08 53.5 0 85.59 3.02 131.86 4.15 131.79
2021 3 7 16 23.33 14.62 18.98 12.15 57.94 0 85.61 2.67 131.33 3.87 131.4
2021 3 7 17 21.09 16.3 18.7 13.55 74.06 0 85.64 1.65 128.45 2.73 128.02
2021 3 7 18 18.4 15.84 17.12 13.18 84.94 0 85.69 1.42 123.08 2.74 122.56
2021 3 7 19 17.42 15.48 16.44 12.82 88.25 0 85.75 1.59 117.19 2.92 117.04
2021 3 7 20 16.55 15.23 15.9 12.63 91.81 0 85.81 1.58 112.64 2.88 112.46
2021 3 7 21 15.8 15.03 15.41 12.45 95.06 0 85.83 1.45 109.22 2.72 109.11
2021 3 7 22 15.01 14.92 14.97 12.39 99.31 0 85.81 1.26 107.99 2.55 108.21
2021 3 7 23 14.23 14.85 14.54 12.33 100 0 85.76 1.11 111.5 2.44 112.04
2021 3 8 0 13.58 14.75 14.16 12.27 100 0 85.7 1.03 119.1 2.38 119.51
2021 3 8 1 13.3 14.59 13.94 12.15 100 0 85.65 0.99 126.69 2.29 126.83
2021 3 8 2 13.16 14.32 13.74 11.9 100 0 85.62 0.98 129.81 2.15 128.95
2021 3 8 3 13.01 13.96 13.48 11.66 100 0 85.62 0.98 126.87 2.05 126
2021 3 8 4 12.79 13.57 13.18 11.35 100 0 85.65 0.99 122.44 2 121.58
2021 3 8 5 12.51 13.2 12.86 11.05 100 0 85.69 1.02 117.94 2.01 117.36
