-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 03/31/2021 
Location: Latitude  -17.3556   Longitude 30.1809 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1140.31 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
PS              MERRA-2 Surface Pressure (kPa) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
WD2M            MERRA-2 Wind Direction at 2 Meters (Degrees) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
 YEAR  MO  DY  HR   T2M  T2MDEW  T2MWET  QV2M   RH2M  PRECTOTCORR    PS  WS2M   WD2M  WS10M  WD10M
 2021   2  24   3 15.83   14.12   14.98 11.35  89.38         0.02 88.69  1.20 113.05   2.46 113.63
 2021   2  24   4 15.68   14.08   14.88 11.35  90.06         0.02 88.72  1.14 111.80   2.36 112.40
 2021   2  24   5 15.65   14.17   14.91 11.41  90.69         0.01 88.74  1.13 108.06   2.37 108.85
 2021   2  24   6 16.55   14.66   15.61 11.78  88.44         0.01 88.76  1.58 102.87   2.89 103.13
 2021   2  24   7 18.06   15.45   16.76 12.39  84.62         0.00 88.79  1.97  95.24   3.19  95.49
 2021   2  24   8 20.62   16.33   18.48 13.12  76.31         0.00 88.79  2.01  85.55   3.17  85.61
 2021   2  24   9 23.10   15.74   19.42 12.63  63.19         0.00 88.78  2.19  71.95   3.42  71.77
 2021   2  24  10 24.70   15.42   20.06 12.39  56.25         0.00 88.74  2.15  59.25   3.31  59.08
 2021   2  24  11 25.82   15.55   20.69 12.45  53.06         0.00 88.68  2.00  47.21   3.04  47.08
 2021   2  24  12 26.46   15.81   21.14 12.70  51.88         0.01 88.60  1.82  35.74   2.74  35.37
 2021   2  24  13 26.68   16.06   21.37 12.94  52.06         0.02 88.51  1.66  25.96   2.50  25.76
 2021   2  24  14 26.51   16.32   21.41 13.12  53.44         0.03 88.45  1.49  18.34   2.24  18.06
 2021   2  24  15 25.94   16.84   21.39 13.61  57.19         0.03 88.42  1.23  11.31   1.93  10.99
 2021   2  24  16 25.48   17.61   21.54 14.28  61.81         0.03 88.45  0.91   6.88   1.59   7.33
 2021   2  24  17 24.06   18.11   21.08 14.77  69.62         0.03 88.51  0.84   6.93   1.54   7.27
 2021   2  24  18 21.97   18.63   20.30 15.20  81.38         0.01 88.57  0.66 359.33   1.52   0.59
 2021   2  24  19 21.12   18.35   19.73 14.95  84.19         0.01 88.63  0.66 358.65   1.62   0.00
 2021   2  24  20 20.39   18.17   19.28 14.77  87.00         0.00 88.69  0.66   2.05   1.66   3.24
 2021   2  24  21 19.69   17.98   18.83 14.59  89.75         0.00 88.72  0.64   7.04   1.68   8.02
 2021   2  24  22 18.98   17.66   18.32 14.28  91.94         0.00 88.73  0.66  10.91   1.73  12.02
 2021   2  24  23 18.40   17.41   17.90 14.04  93.88         0.00 88.69  0.67  16.31   1.74  16.97
 2021   2  25   0 17.91   17.26   17.58 13.92  95.75         0.00 88.65  0.66  22.93   1.73  23.20
 2021   2  25   1 17.48   17.10   17.29 13.79  97.44         0.00 88.60  0.66  29.91   1.72  30.29
 2021   2  25   2 17.05   16.94   17.00 13.67  99.12         0.00 88.56  0.66  35.38   1.75  35.54
 2021   2  25   3 16.59   16.79   16.69 13.55 100.00         0.00 88.54  0.68  39.38   1.84  39.31
 2021   2  25   4 16.17   16.63   16.40 13.37 100.00         0.01 88.54  0.72  40.60   1.96  40.63
 2021   2  25   5 16.05   16.55   16.30 13.31 100.00         0.01 88.57  0.77  39.66   2.01  39.63
 2021   2  25   6 18.05   17.22   17.63 13.92  94.81         0.01 88.62  1.66  36.01   2.84  36.27
 2021   2  25   7 20.64   18.13   19.38 14.71  85.44         0.00 88.67  1.92  21.46   2.98  21.38
 2021   2  25   8 22.94   18.38   20.66 14.95  75.38         0.02 88.69  1.88   7.86   2.84   7.91
 2021   2  25   9 24.47   18.50   21.48 15.08  69.31         0.09 88.68  1.77   0.76   2.61   0.86
 2021   2  25  10 25.68   18.68   22.18 15.26  65.19         0.16 88.63  1.62 352.22   2.37 352.03
 2021   2  25  11 26.57   18.85   22.71 15.44  62.50         0.18 88.55  1.41 342.27   2.04 342.19
 2021   2  25  12 27.18   18.95   23.06 15.56  60.69         0.21 88.46  1.23 333.27   1.77 332.98
 2021   2  25  13 27.35   18.88   23.12 15.50  59.81         0.20 88.37  1.08 324.13   1.54 324.06
 2021   2  25  14 27.19   18.73   22.96 15.32  59.88         0.23 88.31  0.95 316.33   1.36 315.93
 2021   2  25  15 26.69   18.58   22.64 15.20  61.06         0.21 88.30  0.83 307.30   1.18 307.17
 2021   2  25  16 25.97   18.57   22.27 15.20  63.62         0.22 88.32  0.76 298.94   1.10 298.74
 2021   2  25  17 25.10   19.33   22.22 15.99  70.50         0.20 88.37  0.62 291.40   1.01 291.80
 2021   2  25  18 23.24   19.26   21.25 15.87  78.25         0.21 88.44  0.59 288.68   1.05 289.51
 2021   2  25  19 22.33   18.75   20.54 15.32  80.06         0.24 88.50  0.69 291.32   1.25 292.07
 2021   2  25  20 21.53   18.53   20.03 15.14  82.94         0.26 88.55  0.73 296.02   1.38 297.00
 2021   2  25  21 20.80   18.36   19.58 14.95  85.81         0.27 88.58  0.75 299.23   1.47 299.71
 2021   2  25  22 20.12   18.21   19.16 14.77  88.62         0.30 88.57  0.75 294.69   1.53 295.00
 2021   2  25  23 19.47   18.03   18.75 14.65  91.31         0.32 88.52  0.72 279.97   1.57 280.30
 2021   2  26   0 19.22   17.94   18.58 14.59  92.25         0.35 88.50  0.65 250.48   1.37 251.67
 2021   2  26   1 18.89   17.94   18.41 14.59  94.06         0.42 88.49  0.57 211.10   1.32 209.91
 2021   2  26   2 18.50   17.90   18.20 14.53  96.19         0.47 88.47  0.53 185.88   1.42 184.74
 2021   2  26   3 18.26   17.83   18.05 14.47  97.19         0.62 88.47  0.58 164.27   1.51 163.81
 2021   2  26   4 18.19   17.81   18.00 14.47  97.56         0.81 88.52  0.77 139.97   1.74 140.29
 2021   2  26   5 18.20   17.82   18.01 14.40  97.44         0.97 88.59  1.03 122.01   2.18 122.72
 2021   2  26   6 18.94   18.27   18.61 14.83  95.75         1.44 88.65  1.74 112.42   3.02 112.52
 2021   2  26   7 20.22   18.98   19.60 15.50  92.50         2.44 88.69  1.94 105.66   3.07 105.63
 2021   2  26   8 22.16   19.10   20.63 15.62  82.75         3.94 88.71  1.82  99.91   2.82 100.06
 2021   2  26   9 24.16   19.37   21.77 15.93  74.56         5.89 88.67  1.56  98.62   2.35  98.99
 2021   2  26  10 25.69   19.55   22.62 16.11  68.81         7.75 88.60  1.18  99.90   1.72 100.44
 2021   2  26  11 26.58   19.23   22.91 15.81  64.00         8.08 88.49  0.81  98.29   1.15  99.40
 2021   2  26  12 27.24   18.94   23.09 15.56  60.44         5.95 88.40  0.52  93.47   0.72  94.97
 2021   2  26  13 27.42   18.72   23.07 15.32  59.00         3.54 88.34  0.22  90.00   0.29  93.09
 2021   2  26  14 27.17   18.55   22.86 15.20  59.19         2.10 88.31  0.03 243.43   0.06 230.19
 2021   2  26  15 26.53   18.54   22.53 15.14  61.44         1.40 88.31  0.10 298.61   0.14 293.63
 2021   2  26  16 25.65   19.97   22.81 16.78  71.56         1.01 88.32  0.14  60.64   0.20  59.42
 2021   2  26  17 24.29   19.37   21.83 16.05  74.25         0.73 88.35  0.49  81.74   0.77  81.79
 2021   2  26  18 22.67   20.41   21.54 17.03  87.00         0.68 88.38  0.44  51.50   0.92  53.33
 2021   2  26  19 21.73   20.51   21.12 17.15  92.62         0.73 88.42  0.46  23.96   1.08  27.68
 2021   2  26  20 21.07   20.29   20.68 16.91  95.19         0.73 88.48  0.49  25.35   1.09  29.69
 2021   2  26  21 20.64   20.01   20.33 16.60  96.12         0.46 88.53  0.60  52.39   1.21  53.65
 2021   2  26  22 20.31   19.80   20.06 16.36  96.75         0.22 88.53  0.66  72.85   1.31  72.97
 2021   2  26  23 20.06   19.56   19.81 16.11  96.81         0.03 88.51  0.68  84.75   1.34  84.65
 2021   2  27   0 19.73   19.16   19.44 15.75  96.38         0.01 88.47  0.85  98.95   1.65  99.55
 2021   2  27   1 19.31   18.69   19.00 15.26  96.00         0.04 88.41  1.20 115.06   2.25 115.23
 2021   2  27   2 18.80   18.16   18.48 14.77  96.00         0.07 88.35  1.59 126.81   2.89 126.75
 2021   2  27   3 18.34   17.73   18.04 14.40  96.12         0.10 88.35  1.85 130.21   3.30 130.48
 2021   2  27   4 18.07   17.43   17.75 14.10  95.94         0.14 88.40  1.99 131.19   3.53 131.41
 2021   2  27   5 17.87   17.19   17.53 13.92  95.69         0.29 88.45  1.98 130.85   3.53 131.14
 2021   2  27   6 17.98   17.15   17.56 13.85  94.75         0.43 88.49  2.08 129.20   3.58 129.32
 2021   2  27   7 18.84   17.53   18.19 14.16  91.94         0.29 88.53  2.39 115.98   3.94 116.21
 2021   2  27   8 20.05   17.68   18.87 14.34  86.12         0.29 88.58  3.05  97.05   5.01  97.08
 2021   2  27   9 21.07   17.56   19.32 14.22  80.25         0.42 88.59  3.71  85.77   6.09  85.81
 2021   2  27  10 21.68   17.42   19.55 14.10  76.69         0.49 88.57  4.02  80.04   6.63  80.09
 2021   2  27  11 21.79   17.14   19.46 13.85  74.88         0.44 88.53  4.09  75.86   6.76  75.82
 2021   2  27  12 21.76   16.82   19.29 13.61  73.50         0.40 88.48  4.01  73.69   6.61  73.60
 2021   2  27  13 21.83   16.75   19.29 13.49  72.81         0.34 88.42  3.82  73.86   6.29  73.84
 2021   2  27  14 21.62   16.87   19.24 13.61  74.25         0.34 88.37  3.54  75.69   5.83  75.65
 2021   2  27  15 21.05   17.19   19.12 13.92  78.50         0.45 88.35  3.12  79.17   5.18  79.22
 2021   2  27  16 20.32   17.68   19.00 14.34  84.75         0.66 88.37  2.60  85.01   4.36  84.96
 2021   2  27  17 19.55   18.01   18.78 14.65  90.69         0.90 88.42  2.09  91.72   3.60  91.62
 2021   2  27  18 18.90   17.88   18.39 14.53  93.75         0.94 88.47  1.98  93.17   3.53  92.92
 2021   2  27  19 18.65   17.78   18.21 14.40  94.56         0.81 88.51  2.12  91.06   3.74  90.72
 2021   2  27  20 18.48   17.69   18.08 14.34  95.06         0.96 88.55  2.21  88.58   3.89  88.16
 2021   2  27  21 18.31   17.57   17.94 14.22  95.31         2.38 88.59  2.35  88.67   4.15  88.27
 2021   2  27  22 18.08   17.40   17.74 14.04  95.69         4.57 88.58  2.38  92.25   4.22  92.02
 2021   2  27  23 17.83   17.21   17.52 13.92  96.00         5.33 88.52  2.47  94.90   4.35  94.64
 2021   2  28   0 17.67   17.08   17.37 13.79  96.19         5.24 88.45  2.36  94.94   4.15  94.64
 2021   2  28   1 17.65   17.08   17.37 13.79  96.31         5.01 88.41  2.22  97.70   3.93  97.65
 2021   2  28   2 17.54   16.94   17.23 13.67  96.12         3.55 88.40  2.37 105.87   4.18 105.62
 2021   2  28   3 17.17   16.51   16.83 13.31  95.75         2.41 88.41  2.67 110.93   4.63 110.76
 2021   2  28   4 16.75   16.04   16.40 12.88  95.50         2.00 88.45  2.88 111.28   4.98 111.13
 2021   2  28   5 16.49   15.76   16.12 12.70  95.25         1.81 88.50  2.97 109.53   5.13 109.37
 2021   2  28   6 16.52   15.74   16.13 12.63  95.00         1.62 88.53  3.27 108.52   5.60 108.46
 2021   2  28   7 17.01   16.06   16.53 12.88  94.00         1.23 88.55  3.54 107.35   5.98 107.25
 2021   2  28   8 17.74   16.52   17.13 13.31  92.44         0.79 88.58  3.82 103.24   6.45 103.16
 2021   2  28   9 18.55   16.94   17.74 13.67  90.19         0.51 88.59  4.07 102.52   6.84 102.27
 2021   2  28  10 19.26   16.97   18.12 13.67  86.44         0.41 88.57  4.28 105.66   7.18 105.34
 2021   2  28  11 19.83   17.00   18.42 13.73  83.62         0.39 88.53  4.06 107.11   6.80 106.83
 2021   2  28  12 20.16   17.23   18.70 13.92  83.12         0.41 88.51  3.38 106.13   5.59 105.65
 2021   2  28  13 20.19   17.49   18.84 14.16  84.31         0.41 88.48  2.85 108.04   4.69 107.44
 2021   2  28  14 20.05   17.85   18.95 14.47  87.00         0.39 88.44  2.55 115.39   4.18 114.84
 2021   2  28  15 19.90   18.21   19.05 14.83  89.88         0.37 88.43  2.40 125.60   3.96 125.35
 2021   2  28  16 19.56   18.33   18.94 14.95  92.38         0.36 88.44  2.40 130.78   4.03 130.60
 2021   2  28  17 18.99   18.06   18.52 14.65  94.19         0.40 88.48  2.45 128.92   4.24 128.56
 2021   2  28  18 18.36   17.57   17.96 14.22  95.00         0.49 88.52  2.55 126.17   4.47 125.75
 2021   2  28  19 17.87   17.07   17.47 13.79  94.94         0.61 88.57  2.73 123.69   4.76 123.27
 2021   2  28  20 17.40   16.57   16.98 13.31  94.75         0.71 88.62  3.04 121.77   5.27 121.47
 2021   2  28  21 16.85   15.98   16.41 12.82  94.50         0.78 88.67  3.41 120.27   5.87 119.94
 2021   2  28  22 16.15   15.29   15.73 12.27  94.44         0.80 88.66  3.69 119.82   6.33 119.57
 2021   2  28  23 15.57   14.70   15.13 11.78  94.44         0.78 88.63  3.94 120.79   6.75 120.45
 2021   3   1   0 15.20   14.07   14.63 11.35  92.81         0.68 88.57  4.38 122.98   7.54 122.74
 2021   3   1   1 15.06   13.50   14.28 10.93  90.25         0.52 88.54  4.59 123.69   7.97 123.41
 2021   3   1   2 14.90   13.34   14.12 10.80  90.25         0.44 88.56  4.18 123.87   7.27 123.60
 2021   3   1   3 14.80   13.27   14.03 10.74  90.44         0.47 88.61  3.86 122.53   6.73 122.25
 2021   3   1   4 14.70   13.25   13.98 10.74  90.81         0.61 88.66  3.75 121.11   6.54 120.67
 2021   3   1   5 14.64   13.26   13.95 10.74  91.31         0.77 88.71  3.73 121.29   6.50 120.94
 2021   3   1   6 14.87   13.43   14.15 10.86  90.88         0.87 88.76  3.87 123.05   6.66 122.74
 2021   3   1   7 15.69   13.85   14.77 11.17  88.69         0.80 88.81  4.13 122.10   6.99 121.90
 2021   3   1   8 16.84   14.30   15.58 11.47  84.88         0.61 88.84  4.34 118.59   7.24 118.56
 2021   3   1   9 18.18   14.49   16.33 11.60  78.94         0.43 88.86  4.47 112.53   7.37 112.57
 2021   3   1  10 19.24   14.37   16.80 11.54  73.25         0.31 88.85  4.48 105.68   7.37 105.69
 2021   3   1  11 20.04   14.30   17.17 11.47  69.44         0.28 88.82  4.35 100.34   7.12 100.36
 2021   3   1  12 20.42   14.34   17.38 11.54  68.00         0.29 88.76  4.06  97.52   6.64  97.51
 2021   3   1  13 20.49   14.47   17.48 11.60  68.25         0.29 88.71  3.67  97.34   5.98  97.36
 2021   3   1  14 20.28   14.58   17.44 11.72  69.69         0.30 88.67  3.28  99.60   5.35  99.67
 2021   3   1  15 19.89   14.80   17.34 11.90  72.31         0.32 88.65  2.90 103.55   4.76 103.47
 2021   3   1  16 19.31   15.40   17.35 12.33  78.00         0.34 88.67  2.34 108.50   3.91 108.54
 2021   3   1  17 18.38   16.17   17.27 13.00  86.81         0.29 88.70  1.54 115.26   2.74 115.18
 2021   3   1  18 17.16   16.04   16.60 12.88  93.00         0.29 88.75  1.11 122.91   2.26 122.87
 2021   3   1  19 16.74   15.73   16.23 12.57  93.56         0.28 88.79  1.38 126.48   2.71 126.57
 2021   3   1  20 16.30   15.39   15.85 12.33  94.12         0.24 88.84  1.63 127.80   3.09 127.91
 2021   3   1  21 15.80   14.94   15.37 11.96  94.50         0.18 88.87  1.75 127.18   3.24 127.26
 2021   3   1  22 15.40   14.61   15.01 11.72  94.88         0.14 88.87  1.73 125.63   3.20 125.47
 2021   3   1  23 15.09   14.42   14.76 11.60  95.62         0.11 88.85  1.61 122.92   2.99 122.61
 2021   3   2   0 14.87   14.33   14.60 11.47  96.38         0.07 88.82  1.46 120.54   2.73 120.46
 2021   3   2   1 14.69   14.25   14.48 11.47  97.00         0.02 88.79  1.35 119.83   2.55 119.94
 2021   3   2   2 14.53   14.12   14.33 11.35  97.25         0.01 88.77  1.30 120.43   2.48 120.28
 2021   3   2   3 14.37   13.98   14.17 11.23  97.38         0.01 88.76  1.32 118.99   2.53 119.02
 2021   3   2   4 14.25   13.84   14.05 11.17  97.25         0.01 88.77  1.40 116.85   2.67 116.94
 2021   3   2   5 14.15   13.74   13.94 11.05  97.25         0.01 88.81  1.48 115.62   2.82 115.57
 2021   3   2   6 14.90   14.15   14.53 11.35  95.12         0.00 88.85  2.15 115.82   3.68 115.80
 2021   3   2   7 16.85   15.11   15.98 12.08  89.31         0.00 88.88  2.71 115.75   4.43 115.84
 2021   3   2   8 19.44   15.52   17.48 12.39  78.00         0.00 88.90  2.74 112.10   4.35 112.18
 2021   3   2   9 22.00   15.34   18.67 12.27  65.88         0.00 88.89  2.30 103.37   3.52 103.60
 2021   3   2  10 23.88   15.33   19.60 12.27  58.69         0.00 88.85  1.80 101.80   2.67 102.17
 2021   3   2  11 25.30   15.25   20.27 12.21  53.69         0.00 88.78  1.51 110.03   2.20 110.37
 2021   3   2  12 26.29   15.20   20.74 12.21  50.44         0.00 88.69  1.45 123.78   2.11 123.98
 2021   3   2  13 26.76   15.21   20.98 12.21  49.12         0.00 88.59  1.56 136.82   2.30 136.79
 2021   3   2  14 26.71   15.21   20.96 12.21  49.25         0.00 88.51  1.73 144.16   2.62 143.99
 2021   3   2  15 26.15   15.43   20.79 12.39  51.62         0.01 88.47  1.83 147.74   2.84 147.58
 2021   3   2  16 25.25   16.19   20.72 13.06  57.19         0.02 88.47  1.62 147.99   2.71 147.82
 2021   3   2  17 23.01   17.39   20.20 14.10  70.69         0.01 88.51  1.32 146.31   2.54 146.31
 2021   3   2  18 19.62   16.85   18.24 13.61  83.94         0.01 88.58  1.06 145.84   2.60 145.78
 2021   3   2  19 18.73   16.34   17.54 13.12  85.88         0.01 88.66  1.39 140.69   3.01 140.48
 2021   3   2  20 18.10   16.07   17.08 12.88  87.81         0.02 88.74  1.87 133.82   3.71 133.47
 2021   3   2  21 17.47   15.79   16.62 12.63  89.75         0.03 88.80  2.30 127.41   4.33 127.08
 2021   3   2  22 16.84   15.60   16.23 12.51  92.19         0.05 88.81  2.44 122.06   4.51 121.54
 2021   3   2  23 16.16   15.44   15.80 12.39  95.38         0.06 88.80  2.02 118.35   3.77 118.05
 2021   3   3   0 15.79   15.27   15.53 12.21  96.62         0.06 88.77  1.81 115.90   3.36 115.73
 2021   3   3   1 15.55   15.08   15.31 12.08  96.88         0.04 88.74  1.77 114.30   3.24 114.22
 2021   3   3   2 15.27   14.83   15.05 11.90  97.12         0.02 88.70  1.69 114.31   3.08 114.23
 2021   3   3   3 14.95   14.55   14.76 11.72  97.31         0.02 88.67  1.61 115.82   2.97 116.09
 2021   3   3   4 14.62   14.26   14.44 11.47  97.50         0.01 88.66  1.58 118.97   2.92 119.10
 2021   3   3   5 14.36   14.00   14.18 11.29  97.56         0.01 88.68  1.66 120.78   3.05 121.17
 2021   3   3   6 15.20   14.40   14.80 11.60  94.81         0.01 88.71  2.31 123.15   3.89 123.27
 2021   3   3   7 17.83   15.84   16.84 12.70  88.00         0.00 88.75  2.67 124.76   4.28 124.97
 2021   3   3   8 21.17   16.88   19.02 13.55  76.38         0.00 88.77  2.70 124.38   4.22 124.51
 2021   3   3   9 23.74   17.28   20.51 13.92  67.00         0.01 88.75  1.94 124.01   2.90 124.03
 2021   3   3  10 25.37   17.60   21.48 14.22  62.06         0.09 88.71  1.19 125.89   1.68 125.75
 2021   3   3  11 26.39   17.85   22.12 14.47  59.38         0.27 88.65  0.60 137.12   0.82 137.32
 2021   3   3  12 27.03   18.02   22.52 14.65  57.75         0.43 88.57  0.31 202.07   0.42 205.14
 2021   3   3  13 27.23   18.08   22.65 14.71  57.38         0.55 88.49  0.70 252.38   0.99 253.99
 2021   3   3  14 26.93   18.15   22.54 14.77  58.56         0.54 88.43  1.07 256.88   1.56 257.85
 2021   3   3  15 26.10   18.28   22.19 14.89  62.00         0.33 88.41  1.24 253.51   1.85 253.86
 2021   3   3  16 25.22   18.83   22.02 15.44  67.69         0.25 88.43  1.24 245.85   1.92 246.25
 2021   3   3  17 23.77   19.45   21.62 16.05  76.69         0.24 88.45  0.93 239.12   1.72 239.13
 2021   3   3  18 21.51   19.44   20.48 16.05  87.94         0.23 88.48  0.63 233.56   1.63 232.80
 2021   3   3  19 20.76   18.96   19.86 15.50  89.31         0.20 88.53  0.63 228.54   1.64 226.93
 2021   3   3  20 20.29   18.67   19.48 15.26  90.31         0.21 88.58  0.60 217.61   1.52 215.57
 2021   3   3  21 19.98   18.52   19.25 15.08  91.19         0.20 88.63  0.68 194.68   1.46 194.56
 2021   3   3  22 19.47   18.40   18.94 14.95  93.44         0.09 88.63  0.97 167.97   1.93 168.33
 2021   3   3  23 19.15   18.51   18.83 15.08  96.00         0.06 88.59  1.24 148.42   2.44 148.50
 2021   3   4   0 18.94   18.41   18.68 15.01  96.62         0.02 88.56  1.35 131.72   2.58 131.56
 2021   3   4   1 18.64   18.13   18.38 14.71  96.69         0.02 88.52  1.44 117.40   2.70 117.38
 2021   3   4   2 18.19   17.64   17.91 14.28  96.44         0.02 88.49  1.48 109.49   2.76 109.36
 2021   3   4   3 17.73   17.19   17.46 13.92  96.50         0.03 88.47  1.37 106.89   2.61 106.86
 2021   3   4   4 17.35   16.87   17.12 13.61  96.88         0.03 88.49  1.26 105.41   2.46 105.49
 2021   3   4   5 17.05   16.64   16.84 13.37  97.25         0.03 88.53  1.27 104.98   2.47 105.00
 2021   3   4   6 17.56   16.87   17.22 13.61  95.62         0.03 88.56  1.77 105.08   3.03 105.11
 2021   3   4   7 19.25   17.56   18.40 14.22  89.88         0.02 88.60  2.06 106.03   3.28 106.02
 2021   3   4   8 21.56   17.57   19.56 14.22  77.94         0.02 88.62  2.05 102.34   3.15 102.45
 2021   3   4   9 23.87   17.10   20.49 13.79  65.75         0.07 88.60  1.63  98.25   2.41  98.39
 2021   3   4  10 25.75   17.15   21.45 13.85  58.94         0.11 88.55  1.16 108.07   1.65 107.92
 2021   3   4  11 27.01   17.44   22.23 14.10  55.75         0.13 88.48  0.90 133.59   1.25 133.48
 2021   3   4  12 27.70   17.66   22.69 14.34  54.38         0.19 88.41  0.83 161.40   1.16 161.57
 2021   3   4  13 27.80   17.76   22.78 14.47  54.38         0.24 88.34  0.86 185.71   1.22 186.26
 2021   3   4  14 27.51   17.83   22.67 14.53  55.56         0.24 88.30  0.92 204.61   1.32 204.89
 2021   3   4  15 26.86   17.83   22.35 14.53  57.75         0.19 88.28  0.95 216.68   1.38 217.19
 2021   3   4  16 26.15   18.68   22.41 15.32  63.50         0.18 88.29  0.83 225.38   1.35 225.23
 2021   3   4  17 24.55   18.62   21.58 15.26  69.62         0.14 88.32  0.81 224.61   1.39 224.09
 2021   3   4  18 22.69   19.75   21.23 16.36  83.38         0.13 88.38  0.51 219.35   1.07 218.79
